, Unfiltered Data, Various Window Sizes
58 ,-0.110688 ,-0.096396 ,-0.087135 ,-0.067910 ,-0.015823 ,
59 ,-0.128188 ,-0.124979 ,-0.061104 ,-0.081278 ,-0.013635 ,
60 ,-0.096104 ,-0.116813 ,-0.059646 ,-0.090368 ,-0.032922 ,
61 ,-259.854492 ,-52.057697 ,-26.035772 ,-17.419308 ,-13.040346 ,
62 ,-4.975693 ,-53.033031 ,-26.550274 ,-17.757788 ,-13.295957 ,
63 ,-14.061110 ,-55.823112 ,-27.959753 ,-18.665794 ,-14.006711 ,
64 ,2.225563 ,-55.352367 ,-27.738672 ,-18.491524 ,-13.899050 ,
65 ,-18.113810 ,-58.955910 ,-29.536358 ,-19.691732 ,-14.806752 ,
66 ,-9.721105 ,-8.929232 ,-30.493464 ,-20.333591 ,-15.296788 ,
67 ,1.901812 ,-7.553729 ,-30.293377 ,-20.218090 ,-15.206772 ,
68 ,6.513062 ,-3.438895 ,-29.631006 ,-19.786135 ,-14.859070 ,
69 ,8.344729 ,-2.215062 ,-28.783712 ,-19.230801 ,-14.422407 ,
70 ,3.424313 ,2.092562 ,-28.431675 ,-18.993385 ,-14.245659 ,
71 ,-1.138813 ,3.809021 ,-2.560105 ,-19.059301 ,-14.297938 ,
72 ,-1.189854 ,3.190688 ,-2.181521 ,-19.132023 ,-14.365896 ,
73 ,-1.388188 ,1.610437 ,-0.914229 ,-19.217190 ,-14.436991 ,
74 ,2.807437 ,0.502979 ,-0.856042 ,-19.021482 ,-14.297356 ,
75 ,4.270146 ,0.672146 ,1.382354 ,-18.730400 ,-14.077002 ,
76 ,-6.498188 ,-0.399729 ,1.704646 ,-1.839980 ,-14.394409 ,
77 ,-5.820063 ,-1.325771 ,0.932458 ,-1.896271 ,-14.680461 ,
78 ,-3.949021 ,-1.837938 ,-0.113750 ,-1.222132 ,-14.872377 ,
79 ,-1.908813 ,-2.781188 ,-1.139104 ,-1.497757 ,-14.961409 ,
80 ,0.851812 ,-3.464854 ,-1.396354 ,-0.233382 ,-14.914014 ,
81 ,-0.876312 ,-2.340479 ,-1.370104 ,0.356271 ,-1.965105 ,
82 ,-1.624437 ,-1.501354 ,-1.413563 ,0.121187 ,-1.797542 ,
83 ,1.350562 ,-0.441438 ,-1.139688 ,-0.222979 ,-1.026958 ,
84 ,1.827437 ,0.305812 ,-1.237688 ,-0.657466 ,-1.046865 ,
85 ,1.604312 ,0.456312 ,-1.504271 ,-0.778799 ,-0.060959 ,
86 ,-1.615688 ,0.308437 ,-1.016021 ,-0.810591 ,0.344312 ,
87 ,-1.283188 ,0.376687 ,-0.562334 ,-0.816813 ,0.185062 ,
88 ,-0.778604 ,-0.049146 ,-0.245292 ,-0.776174 ,-0.179521 ,
89 ,0.834312 ,-0.247771 ,0.029021 ,-0.907716 ,-0.555042 ,
90 ,0.396812 ,-0.489271 ,-0.016479 ,-1.165938 ,-0.706417 ,
91 ,0.008896 ,-0.164354 ,0.072041 ,-0.732132 ,-0.649032 ,
92 ,-0.233187 ,0.045646 ,0.211166 ,-0.359674 ,-0.601198 ,
93 ,0.046812 ,0.210729 ,0.080791 ,-0.093285 ,-0.529448 ,
94 ,0.125563 ,0.068979 ,-0.089396 ,0.042340 ,-0.663542 ,
95 ,-0.180688 ,-0.046521 ,-0.267896 ,-0.026493 ,-0.886083 ,
96 ,-0.263813 ,-0.101063 ,-0.132708 ,0.014340 ,-0.574365 ,
97 ,-0.239021 ,-0.102229 ,-0.028292 ,0.106701 ,-0.295313 ,
98 ,0.326813 ,-0.046229 ,0.082250 ,0.038451 ,-0.081521 ,
99 ,0.252438 ,-0.020854 ,0.024062 ,-0.066549 ,0.026542 ,
100 ,0.105146 ,0.036312 ,-0.005104 ,-0.166493 ,-0.010792 ,
101 ,-0.084438 ,0.072187 ,-0.014438 ,-0.064410 ,0.028802 ,
102 ,-0.018813 ,0.116229 ,0.007000 ,0.019882 ,0.109083 ,
103 ,0.026396 ,0.056146 ,0.004958 ,0.073549 ,0.042875 ,
104 ,0.029312 ,0.011521 ,-0.004667 ,0.019882 ,-0.047031 ,
105 ,0.064312 ,0.003354 ,0.019833 ,-0.002285 ,-0.124031 ,
106 ,0.038062 ,0.027854 ,0.050021 ,-0.000340 ,-0.041344 ,
107 ,-0.075688 ,0.016479 ,0.066354 ,0.010160 ,0.019031 ,
108 ,-0.045063 ,0.002187 ,0.029167 ,0.004035 ,0.055708 ,
109 ,-0.020271 ,-0.007729 ,0.001896 ,-0.005688 ,0.012979 ,
110 ,-0.012250 ,-0.023042 ,-0.009844 ,0.005542 ,-0.007474 ,
111 ,-0.014438 ,-0.033542 ,-0.002844 ,0.022167 ,-0.008641 ,
112 ,-0.088813 ,-0.036167 ,-0.009844 ,0.032181 ,-0.001422 ,
113 ,-0.087354 ,-0.044625 ,-0.021219 ,0.004569 ,-0.008130 ,
114 ,-0.075688 ,-0.055708 ,-0.031719 ,-0.017306 ,-0.018193 ,
115 ,-0.031938 ,-0.059646 ,-0.041344 ,-0.026444 ,-0.010755 ,
116 ,-0.034854 ,-0.063729 ,-0.048635 ,-0.023139 ,0.000693 ,
117 ,0.011812 ,-0.043604 ,-0.039885 ,-0.021097 ,0.013234 ,
118 ,-0.001313 ,-0.026396 ,-0.035510 ,-0.022944 ,-0.003172 ,
119 ,0.000146 ,-0.011229 ,-0.033469 ,-0.024889 ,-0.015786 ,
120 ,-0.058188 ,-0.016479 ,-0.038063 ,-0.033056 ,-0.023953 ,
121 ,-0.119438 ,-0.033396 ,-0.048563 ,-0.043556 ,-0.025703 ,
122 ,-0.113604 ,-0.058479 ,-0.051042 ,-0.046083 ,-0.030443 ,
123 ,-0.101938 ,-0.078604 ,-0.052500 ,-0.049875 ,-0.036859 ,
124 ,-0.106312 ,-0.099896 ,-0.055563 ,-0.055611 ,-0.043641 ,
125 ,-0.131104 ,-0.114479 ,-0.065479 ,-0.063535 ,-0.053411 ,
126 ,100.015602 ,19.912529 ,9.939566 ,6.605134 ,4.945465 ,
127 ,-8.725063 ,18.190237 ,9.065879 ,6.029384 ,4.512997 ,
128 ,-15.534020 ,15.103819 ,7.512608 ,4.999606 ,3.738548 ,
129 ,2.960562 ,15.717196 ,7.808650 ,5.202024 ,3.887590 ,
130 ,-12.295060 ,13.284404 ,6.584962 ,4.384482 ,3.273450 ,
131 ,29.303900 ,-0.857937 ,9.527296 ,6.340399 ,4.739367 ,
132 ,-1.974438 ,0.492189 ,9.341212 ,6.207982 ,4.645085 ,
133 ,-1.860688 ,3.226855 ,9.165338 ,6.084023 ,4.556418 ,
134 ,-1.604021 ,2.313939 ,9.015567 ,5.977079 ,4.480002 ,
135 ,0.886813 ,4.950313 ,9.117358 ,6.040079 ,4.525939 ,
136 ,0.488687 ,-0.812729 ,-0.835333 ,6.080621 ,4.552117 ,
137 ,0.043896 ,-0.409063 ,0.041563 ,6.091121 ,4.553721 ,
138 ,-0.294437 ,-0.095813 ,1.565521 ,6.078287 ,4.539064 ,
139 ,-0.023188 ,0.220354 ,1.267146 ,6.083829 ,4.537898 ,
140 ,0.017646 ,0.046521 ,2.498417 ,6.093746 ,4.541690 ,
141 ,-0.408188 ,-0.132854 ,-0.472792 ,-0.601173 ,4.527252 ,
142 ,-0.408188 ,-0.223271 ,-0.316167 ,-0.046715 ,4.512523 ,
143 ,-0.329437 ,-0.230271 ,-0.163042 ,0.966924 ,4.501148 ,
144 ,-0.233187 ,-0.272271 ,-0.025958 ,0.754007 ,4.494804 ,
145 ,-0.058188 ,-0.287437 ,-0.120458 ,1.569799 ,4.498450 ,
146 ,-0.119438 ,-0.229687 ,-0.181271 ,-0.391757 ,-0.508302 ,
147 ,-0.136937 ,-0.175437 ,-0.199354 ,-0.269257 ,-0.078896 ,
148 ,-0.014438 ,-0.112438 ,-0.171354 ,-0.146174 ,0.697084 ,
149 ,0.007437 ,-0.064313 ,-0.168292 ,-0.038743 ,0.549427 ,
