, Unfiltered Data, Various Window Sizes
77 ,-5.820063 ,-1.388188 ,0.834312 ,-1.138813 ,-0.633500 ,
78 ,-3.949021 ,-3.949021 ,-1.164334 ,-1.138813 ,-1.164334 ,
79 ,-1.908813 ,-3.949021 ,-1.289021 ,-1.189854 ,-1.289021 ,
80 ,0.851812 ,-3.949021 ,-1.289021 ,-1.138813 ,-1.289021 ,
81 ,-0.876312 ,-1.908813 ,-1.289021 ,-0.876312 ,-1.164334 ,
82 ,-1.624437 ,-1.624437 ,-1.506312 ,-1.138813 ,-1.164334 ,
83 ,1.350562 ,-0.876312 ,-1.250375 ,-1.138813 ,-1.007563 ,
84 ,1.827437 ,0.851812 ,-1.250375 ,-1.138813 ,-1.007563 ,
85 ,1.604312 ,1.350562 ,-1.250375 ,-1.138813 ,-0.012250 ,
86 ,-1.615688 ,1.350562 ,-1.246000 ,-1.189854 ,-0.012250 ,
87 ,-1.283188 ,1.350562 ,-1.079750 ,-1.283188 ,-1.007563 ,
88 ,-0.778604 ,-0.778604 ,-0.827458 ,-0.876312 ,-1.007563 ,
89 ,0.834312 ,-0.778604 ,0.027854 ,-0.876312 ,-1.007563 ,
90 ,0.396812 ,-0.778604 ,-0.190896 ,-0.876312 ,-1.007563 ,
91 ,0.008896 ,0.008896 ,0.202854 ,-0.778604 ,-0.827458 ,
92 ,-0.233187 ,0.008896 ,0.202854 ,-0.233187 ,-0.505896 ,
93 ,0.046812 ,0.046812 ,0.027854 ,0.008896 ,-0.112146 ,
94 ,0.125563 ,0.046812 ,0.027854 ,0.046812 ,-0.112146 ,
95 ,-0.180688 ,0.008896 ,-0.085896 ,0.008896 ,-0.206937 ,
96 ,-0.263813 ,-0.180688 ,-0.085896 ,0.008896 ,-0.206937 ,
97 ,-0.239021 ,-0.180688 ,-0.085896 ,0.008896 ,-0.206937 ,
98 ,0.326813 ,-0.180688 ,0.027854 ,0.008896 ,-0.085896 ,
99 ,0.252438 ,-0.180688 ,0.027854 ,0.008896 ,0.027854 ,
100 ,0.105146 ,0.105146 ,0.027854 ,0.008896 ,0.027854 ,
101 ,-0.084438 ,0.105146 ,-0.018813 ,0.008896 ,0.027854 ,
102 ,-0.018813 ,0.105146 ,0.014000 ,0.008896 ,0.027854 ,
103 ,0.026396 ,0.026396 ,0.003792 ,0.026396 ,0.017646 ,
104 ,0.029312 ,0.026396 ,0.003792 ,0.026396 ,0.017646 ,
105 ,0.064312 ,0.026396 ,0.027854 ,0.026396 ,0.017646 ,
106 ,0.038062 ,0.029312 ,0.033687 ,0.029312 ,0.027854 ,
107 ,-0.075688 ,0.029312 ,0.033687 ,0.029312 ,0.027854 ,
108 ,-0.045063 ,0.029312 ,0.027854 ,0.026396 ,0.027854 ,
109 ,-0.020271 ,-0.020271 ,0.003792 ,-0.018813 ,0.017646 ,
110 ,-0.012250 ,-0.020271 ,-0.015531 ,-0.012250 ,-0.001677 ,
111 ,-0.014438 ,-0.020271 ,-0.013344 ,-0.012250 ,-0.013344 ,
112 ,-0.088813 ,-0.020271 ,-0.013344 ,-0.012250 ,-0.013344 ,
113 ,-0.087354 ,-0.020271 ,-0.017354 ,-0.014438 ,-0.016625 ,
114 ,-0.075688 ,-0.075688 ,-0.032667 ,-0.018813 ,-0.019542 ,
115 ,-0.031938 ,-0.075688 ,-0.038500 ,-0.020271 ,-0.019542 ,
116 ,-0.034854 ,-0.075688 ,-0.039958 ,-0.020271 ,-0.019542 ,
117 ,0.011812 ,-0.034854 ,-0.033396 ,-0.020271 ,-0.016625 ,
118 ,-0.001313 ,-0.031938 ,-0.026104 ,-0.020271 ,-0.016625 ,
119 ,0.000146 ,-0.001313 ,-0.023188 ,-0.020271 ,-0.016625 ,
120 ,-0.058188 ,-0.001313 ,-0.033396 ,-0.031938 ,-0.019542 ,
121 ,-0.119438 ,-0.001313 ,-0.046521 ,-0.034854 ,-0.019542 ,
122 ,-0.113604 ,-0.058188 ,-0.046521 ,-0.034854 ,-0.026104 ,
123 ,-0.101938 ,-0.101938 ,-0.046521 ,-0.034854 ,-0.033396 ,
124 ,-0.106312 ,-0.106312 ,-0.046521 ,-0.058188 ,-0.039958 ,
125 ,-0.131104 ,-0.113604 ,-0.080063 ,-0.075688 ,-0.051625 ,
126 ,100.015602 ,-0.106312 ,-0.080063 ,-0.075688 ,-0.051625 ,
127 ,-8.725063 ,-0.106312 ,-0.104125 ,-0.075688 ,-0.051625 ,
128 ,-15.534020 ,-0.131104 ,-0.109958 ,-0.075688 ,-0.066938 ,
129 ,2.960562 ,-0.131104 ,-0.109958 ,-0.058188 ,-0.066938 ,
130 ,-12.295060 ,-8.725063 ,-0.116521 ,-0.101938 ,-0.081521 ,
131 ,29.303900 ,-8.725063 ,-0.109958 ,-0.101938 ,-0.081521 ,
132 ,-1.974438 ,-1.974438 ,-0.118708 ,-0.106312 ,-0.081521 ,
133 ,-1.860688 ,-1.860688 ,-0.995896 ,-0.113604 ,-0.088813 ,
134 ,-1.604021 ,-1.860688 ,-1.732354 ,-0.119438 ,-0.104125 ,
135 ,0.886813 ,-1.604021 ,-1.732354 ,-0.119438 ,-0.104125 ,
136 ,0.488687 ,-1.604021 ,-1.732354 ,-0.113604 ,-0.104125 ,
137 ,0.043896 ,0.043896 ,-0.780063 ,-0.106312 ,-0.104125 ,
138 ,-0.294437 ,0.043896 ,-0.125271 ,-0.131104 ,-0.109958 ,
139 ,-0.023188 ,0.043896 ,-0.158813 ,-0.131104 ,-0.109958 ,
140 ,0.017646 ,0.017646 ,-0.002771 ,-0.023188 ,-0.109958 ,
141 ,-0.408188 ,-0.023188 ,-0.158813 ,-0.294437 ,-0.109958 ,
142 ,-0.408188 ,-0.294437 ,-0.158813 ,-0.294437 ,-0.118708 ,
143 ,-0.329437 ,-0.329437 ,-0.158813 ,-0.294437 ,-0.212771 ,
144 ,-0.233187 ,-0.329437 ,-0.128188 ,-0.294437 ,-0.263812 ,
145 ,-0.058188 ,-0.329437 ,-0.145688 ,-0.233187 ,-0.263812 ,
146 ,-0.119438 ,-0.233187 ,-0.176313 ,-0.233187 ,-0.263812 ,
147 ,-0.136937 ,-0.136937 ,-0.185062 ,-0.136937 ,-0.185062 ,
148 ,-0.014438 ,-0.119438 ,-0.128188 ,-0.119438 ,-0.128188 ,
149 ,0.007437 ,-0.058188 ,-0.128188 ,-0.058188 ,-0.128188 ,
